UK Share Prices
2.654334998
2.693141321
2.65184575
2.625803854
2.6415304
2.660396025
2.719245407
2.716429692
2.663400215
2.690387404
2.668279343
2.762635416
2.803756101
2.83404258
2.832333509
2.925602229
2.788156583
2.808464488
2.790510536
2.699167932
2.548241597
2.48069793
2.524324142
2.507185288
2.475297526
2.575432173
2.52471597
2.522086985
2.522553522
2.357176295
2.339166471
2.306222579
2.428765408
2.451142735
2.418885233
2.543073771
2.757215384
2.751174884
2.718603604
2.699927724
2.69426812
2.638352059
2.666459257
2.642954576
2.785333021
2.744115955
2.765597807
2.764067009
2.746936986
2.698441584
2.617162292
2.720708606
2.714675515
2.696408078
2.650483445
2.599171628
2.629767161
2.63232261
2.635158338
2.650830049
2.68485795
2.752011508
2.744645788
2.754685667
2.754554473
2.752472765
2.788616791
2.833648249
2.811418828
2.768197129
2.855748898
2.833490234
2.836837244
2.883304646
2.826761178
2.828245753
2.865471991
2.854757131
2.871791025
2.876174785
2.859636406
2.859341699
2.9239634
2.931211539
2.890633476
2.915069357
2.909102408
2.922153956
2.876797885
2.786559869
2.841173256
2.850345937
2.82924486
2.79006306
2.84846345
2.791560085
2.793392907
2.739509017
2.758459977
2.768105816
2.812441088
2.733465273
2.729414496
2.813729371
2.786360883
2.815379217
2.80772478
2.753343622
2.792792205
2.838910807
2.763096415
2.517576717
2.462663816
2.248243635
2.257353129
2.349814
2.290002303
2.281100741
2.255324429
2.273394003
2.322267997
2.414970212
2.373997191
2.388052287
2.434790943
2.365638083
2.40711628
2.465863414
2.44930862
2.462184361
2.474653765
2.455265323
2.451832525
2.404348011
2.445254925
2.441966672
2.481842192
2.56857088
2.7043702
2.717199096
2.741003289
2.78587708
2.823006231
2.791703658
2.819840089
2.839431239
2.80482778
2.918933831
2.881344514
2.848564632
2.853882889
2.847230047
2.859348598
2.897972926
2.782023659
2.882790906
2.890597001
2.88343609
2.825868175
2.837607729
2.838963249
2.826042773
2.825377973
2.820268977
2.815119145
2.806348999
2.780708192
2.729638874
2.796998356
2.761511811
2.664386675
2.799352706
2.817159075
2.812071176
2.823901445
2.819856954
2.804004504
2.762475966
2.781058802
2.730288625
2.754099311
2.619961028
2.581860084
2.58477565
2.60727702
2.560609097
2.642412197
2.658012331
2.624001743
2.621294515
2.69011734
2.687968368
2.728583285
2.732398195
2.726812469
2.731911177
2.618668989
2.61076924
2.648810926
2.651716228
2.686875267
2.705977614
2.702362946
2.772702424
2.717268834
2.730685786
2.719389288
2.75562793
2.730385678
2.796998092
2.739134546
2.706489243
2.754116158
2.69297671
2.744270079
2.739559398
2.82829061
2.870660574
2.891597836
2.85753392
2.868875374
2.884345526
2.934521502
2.941385401
2.940744405
2.941662846
2.95633672
3.002337907
3.089067618
3.011849495
3.052798532
2.999090346
3.023677941
3.057253095
3.046004923
3.0825853
3.071868931
2.920050338
2.812004068
2.830855152
2.847551841
2.914934541
2.94685025
2.92808529
2.943691985
2.942734632
2.989374077
2.985328916
2.93706402
2.934323328
2.947813578
2.99143417
2.991272449
2.992906824
2.914374126
2.838302097
2.776353511
2.777739561
2.706848911
2.55649258
2.525424555
2.463696183
2.518071634
2.628217625
2.639142375
2.712370957
2.821166561
2.876334892
2.873970207
2.79748174
2.730565311
2.693137669
2.752205043
2.735090149
2.735683516
2.654549005
2.620340099
2.713199275
2.654589653
2.670335058
2.646063469
2.609674461
2.613165517
2.629269779
2.604540559
2.555434117
2.495949248
2.764791275
2.808625779
2.887195182
2.845011307
2.831119699
2.845820916
2.800963213
2.819872494
2.787029509
2.806959843
2.819255016
2.841408041
2.831395659
2.997598944
3.003232266
3.013986866
3.059351615
3.071206258
3.035001845
2.937099633
2.945299158
2.953953623
2.944658201
2.945876603
2.915250466
2.940642294
2.969973584
2.948444996
2.961357346
2.974828297
2.967646897
2.989933806
2.990456243
2.959213844
2.958815276
3.005721711
3.004392712
3.052883475
3.091775844
2.991980508
3.036811451
3.063499144
3.03576076
3.075252692
3.08838436
3.086339921
3.069316854
3.087094718
3.099138709
3.140343656
3.168782272
3.149574069
3.145258594
3.180970418
3.152167064
3.16065779
3.191995003
3.156182547
3.148543138
3.148428135
3.129280544
3.134315299
3.134293138
3.113835579
3.092668979
3.103381261
3.070532248
3.088988713
3.09909802
3.051622891
3.032898006
3.01761821
3.041449462
3.051319448
3.064624523
3.034212906
3.023136826
3.00818168
2.97585862
2.974793583
2.99678357
2.89423079
2.898651989
2.860232914
2.817615003
2.850094363
2.839301499
2.713753997
2.694315799
2.718379098
2.686745674
2.607913194
2.621914714
2.556820258
2.539862227
2.538379529
2.526192394
2.489514588
2.46730591
2.457478231
2.441695656
2.449593253
2.435321043
2.44454902
2.462878296
2.446357293
2.468232607
2.507466765
2.486990512
2.532566457
2.482629605
2.483717337
2.49714412
2.555101726
2.545264024
2.542725747
2.511592186
2.518112954
2.605800682
2.640298524
2.60494316
2.608810211
2.629194385
2.557210865
2.481235298
2.49894221
2.460953622
2.476454782
2.471969402
2.461616337
2.432817928
2.402859931
2.35159923
2.326572154
2.308232585
2.267890229
2.32206625
2.336824271
2.348613253
2.402438634
2.454784825
2.372855698
2.327663593
2.36608022
2.366058023
2.366220957
2.406624228
2.384455131
2.401050201
2.403355892
2.405082305
2.347783674
2.338631704
2.291238863
2.253266745
2.301228193
2.48753057
2.491439529
2.466732213
2.438793944
2.372376557
2.329678692
2.211228533
2.165625845
2.057241458
1.970156952
1.980201543
2.029455182
2.041434206
2.061774887
2.06674001
2.102458116
2.336025626
2.39971814
2.363769539
2.60126638
2.673944597
2.699410231
2.814785038
2.842610477
2.810042846
2.777154878
2.773964134
2.692451798
2.60036763
2.547647575
2.484338815
2.524079868
2.555257788
2.527257529
2.558986747
2.55565069
2.553271755
2.510079427
2.520064119
2.484127155
2.470443392
2.522671046
2.552000264
2.57991971
2.657412039
2.628234426
2.651449025
2.67689721
2.686350883
2.687891055
2.753031318
2.809725704
2.814532873
2.861218145
2.843797593
2.841110776
2.856235209
2.837257
2.811287257
2.81635838
2.883005678
2.960210992
2.95243002
3.068805454
3.086294688
3.177417173
3.154645079
3.136171149
3.169134978
3.236282488
3.249313436
3.288502823
3.368743477
3.334999781
3.403510225
3.364861575
3.468469767
3.538699712
3.547979198
3.559202077
3.599054652
3.579437809
3.621909037
3.693474437
3.66341966
3.7257296
3.724094811
3.597752285
3.655294269
3.609595113
3.647526135
3.572979294
3.628966074
3.595820018
3.612318068
3.641259674
3.603607328
3.458326156
3.505551312
3.457814986
3.445057468
3.390358085
3.364062341
3.261228921
3.280899103
3.150507777
3.250536728
3.273262385
3.258583941
3.382335098
3.245573751
3.223696706
3.241616677
3.03448836
2.933301184
2.822728708
2.845284753
3.107978962
3.299699806
3.182310179
3.269510067
3.333368407
3.328443968
3.281417788
3.274926512
3.227317804
3.236741892
3.22029368
3.36078973
3.286630113
3.246340546
3.265540749
3.220526473
3.295014316
3.192029117
3.187502505
3.161276494
3.072727448
2.978510077
2.903740125
2.870350509
2.843668878
2.857539126
2.791540638
2.722376024
2.701911573
2.742312144
2.76498807
2.787847901
2.797044673
2.74409779
2.696927653
2.707231555
2.680952691
2.689741111
2.71380731
2.729326732
2.805445341
2.824602092
2.799174196
2.797867834
2.805063101
2.772973925
2.815066841
2.855053723
2.855876636
2.867845101
2.943858952
2.857840596
2.851737289
2.833244715
2.791473586
2.839499571
2.861580525
2.842966108
2.920579591
2.919386052
2.886134619
2.861731215
2.852125569
2.836483048
2.806773543
2.843807097
2.785504078
2.85695841
2.876109162
2.824052431
2.84832412
2.863006382
2.818706393
2.80422257
2.792118643
2.786090866
2.820170164
2.808977143
2.682347983
2.709787514
2.738385232
2.753413599
2.735179095
2.616728981
2.554311943
2.424727326
2.190382629
2.182977291
2.250377232
2.27183622
2.255905361
2.314711203
2.328630648
2.347621025
2.293794975
2.25472095
2.254565991
2.265448615
2.38260418
2.422145902
2.433947845
2.298583471
2.256162516
2.291892263
2.317627376
2.316728775
2.307826239
2.321703876
2.349393958
2.375650947
2.392775122
2.397467959
2.359180935
2.373299736
2.446433436
2.389785054
2.367188656
2.364973268
2.347355935
2.382856071
2.289037713
2.268647383
2.295057809
2.318172424
2.299502366
2.34431386
2.234006601
2.269394556
2.273284297
2.218281069
2.456561274
2.249986265
2.21902173
2.19370085
2.219409414
2.27178986
2.287129542
2.283674499
2.221403426
2.203221399
2.243230661
2.265083025
2.299395104
2.397872079
2.497638419
2.54436995
2.579029831
2.538789944
2.519701298
2.492588358
2.464321791
2.452796968
2.421950896
2.381526085
2.221709546
2.231694304
2.220425854
2.2352207
2.264719317
2.235365784
2.230184
2.213517305
2.212108904
2.245439026
2.19048625
2.185679688
2.218826388
2.250698632
2.286477986
2.250894902
2.260722293
2.271063459
2.303010172
2.331733648
2.325099405
2.381729228
2.449464726
2.54972607
2.726849095
2.75539257
2.814227671
2.787482036
2.738671383
2.726844408
2.827891006
2.823092205
2.892007289
3.025556021
2.969889125
2.933035836
2.889871071
2.91885242
2.889473837
2.927298499
2.989101247
2.994337872
3.005387444
2.930471573
2.868208789
2.966677174
2.835404986
2.933002314
3.052318006
3.130917002
3.035036789
3.004482693
3.161696554
3.15371173
3.121362026
3.134296681
3.088412017
3.089949871
3.097682719
3.106181254
3.057810432
3.048653157
2.997814518
3.100686863
3.109809148
3.125948917
3.156000355
3.198176953
3.250760764
3.29324198
3.323545492
3.284121854
3.237148871
3.236063249
3.251404718
3.234482202
3.273011305
3.26151371
2.943718519
2.984755227
3.014204402
3.138478853
3.101661309
2.977690587
3.200671138
3.245036318
3.226790962
3.222389195
3.069847221
3.194546328
3.195372663
3.027169338
3.291121362
3.515966119
3.612400176
3.531220661
3.489793735
3.530860843
3.654096793
3.898985672
3.953861297
3.77241542
3.757790168
3.787015063
3.793115054
3.667694664
3.773879376
3.739202413
3.243031875
3.279324316
3.229480617
3.266873667
3.459082701
3.466813247
3.467929868
3.487211163
3.536165128
3.488988373
3.435081435
3.39539773
3.455052866
3.403362397
3.335041809
3.287816279
3.306760927
3.423443205
3.420163094
3.322371006
3.331546158
3.308145444
3.296109355
3.256914548
3.202733207
3.252645579
3.071874382
3.056357441
3.161007915
3.22523812
3.280968389
3.334661923
3.342867516
3.360790515
3.38845883
3.344705262
3.380798079
3.584767797
3.556297861
3.527599085
3.57907913
3.404600498
3.241589208
3.185928736
3.0622133
2.893698866
2.955815076
2.947008678
2.927211308
2.833115764
2.87832517
2.723082577
2.534356393
2.493887494
2.380163965
2.651016849
2.746538291
2.66070897
2.560624209
2.467925398
2.445799919
2.541868621
2.439974779
2.484665429
2.494369576
2.434073829
2.455299737
2.456395791
2.506279484
2.566207616
2.585714262
2.794204642
2.689184225
2.78289822
2.780006738
2.811832291
2.754024241
2.830332433
2.862798011
3.105973697
3.317261797
3.456230545
3.302149502
3.25316528
3.268088541
3.247430685
3.224573967
3.341091168
3.423868495
3.398134461
3.410975933
3.424997313
3.427434275
3.468578321
3.541439077
3.418119593
3.419216716
3.368506995
3.149858378
3.119646365
3.267833358
3.366110498
3.394907099
3.405927879
3.32080241
3.393492629
3.342747937
3.75340343
3.719956398
3.752721715
3.738057674
3.755866339
3.769808642
3.896098476
3.707261028
3.793951035
3.66040266
3.592018459
3.661490633
3.561660038
3.532601015
3.738314429
3.682261272
3.752848853
3.48963182
3.487918532
3.035724829
2.936637407
2.725622425
2.841096107
2.823772351
2.826937398
2.895135685
2.941378927
3.035075857
3.008171427
3.013054822
2.968730853
2.987329278
3.060572391
3.139512532
3.130203173
3.151259869
3.165655495
3.242746184
3.281272211
3.412702311
3.378780139
3.337159406
3.269447178
3.293191766
3.365784221
3.399566172
3.307907169
3.507436963
3.517254544
3.579012399
3.602791259
3.572013355
3.59294369
3.637191765
3.64423892
3.6547754
3.754308343
3.699655318
3.785664825
3.805847313
3.686032755
3.639980664
3.637816514
3.71320721
3.813739806
3.819821916
3.902271624
3.88133669
3.909182405
3.770116108
3.788969465
3.751387058
3.687928354
3.753263805
3.742861189
3.692406004
3.738862131
3.741501382
3.865028531
3.851745714
3.918082722
3.96528316
3.872424705
3.882530197
3.849721931
3.871261379
3.905718082
3.960506098
3.987112279
3.986461881
3.99605227
4.060876269
4.21355862
4.139686294
4.182679058
4.201695424
4.339294611
4.377327433
4.36442975
4.27037508
4.232525222
4.242070201
4.180714872
4.20551448
4.180419073
4.193725826
4.047715705
3.966568156
4.032245538
3.975025821
3.958779001
3.886487872
3.900554788
3.882002803
3.817070856
3.75213891
3.710396944
3.589809044
3.381099216
3.427479177
3.450669158
3.446031162
3.381099216
3.395013204
3.432117174
3.483135132
3.455307154
3.3996512
3.362547231
3.306891277
3.237321334
3.190941372
3.163113395
3.130647422
3.130647422
3.079629464
3.102819445
3.163113395
3.153837403
3.163113395
3.167751391
3.112095437
3.107457441
3.116733433
3.130647422
3.112095437
3.121371429
3.18166538
3.265149311
3.353271238
3.367185227
3.371823223
3.362547231
3.320805265
3.283701296
3.251235322
3.218769349
3.204855361
3.195579368
3.200217364
3.209493357
3.190941372
3.153837403
3.074991468
3.056439483
3.014697517
2.968317555
2.898747613
2.870919636
2.931213586
2.996145533
2.959041563
2.931213586
2.847729655
2.838453662
2.796711697
2.796711697
2.782797708
2.643657823
2.541621907
2.555535895
2.583363872
2.63438183
2.606553853
2.606553853
2.676123796
2.708589769
2.824539674
2.861643643
2.954403567
3.102819445
3.08426746
3.153837403
3.297615284
3.487773128
3.510963109
3.534153089
3.55734307
3.585171047
3.599085036
3.599085036
3.571257059
3.571257059
3.552705074
3.585171047
3.603723032
3.682568967
3.664016983
3.673292975
3.626913013
3.622275017
3.631551009
3.622275017
3.552705074
3.524877097
3.515601105
3.483135132
3.427479177
3.381099216
3.348633242
3.357909235
3.357909235
3.390375208
3.385737212
3.422841181
3.3996512
3.418203185
3.418203185
3.404289196
3.418203185
3.487773128
3.432117174
3.464583147
3.510963109
3.510963109
3.529515093
3.585171047
3.571257059
3.585171047
3.585171047
3.566619063
3.608361028
3.645464998
3.664016983
3.659378986
3.733586925
3.803156868
3.835622841
3.835622841
3.844898834
3.863450818
3.891278795
3.933020761
3.965486734
3.988676715
3.956210742
3.937658757
3.858812822
3.844898834
3.94693475
4.0072287
4.039694673
4.099988623
4.137092593
4.178834559
4.280870475
4.35971641
4.494218299
4.633358184
4.721480112
4.814240035
4.869895989
4.962655913
4.958017917
5.004397879
5.041501848
5.018311867
4.944103928
4.823516028
4.582340226
4.573064234
4.665824158
4.595836795
4.539846905
4.642495037
4.628497564
4.628497564
4.493188664
4.502520312
4.437198774
4.367211411
4.301889873
4.091927786
3.984613831
3.951953061
3.895963172
3.877299875
3.84930493
3.84930493
3.830641633
3.891297347
4.021940424
4.0172746
3.979948006
3.998611303
4.003277127
4.0172746
4.0172746
4.04060372
4.063932841
4.026606248
4.059267017
4.082596138
4.110591083
4.105925259
4.054601193
4.045269545
4.063932841
4.09659361
4.110591083
4.143251852
4.105925259
4.101259434
4.110591083
4.124588555
4.119922731
4.110591083
4.059267017
4.054601193
4.035937896
4.007942951
4.012608775
4.021940424
4.026606248
4.045269545
4.082596138
4.133920204
4.199241742
4.189910093
4.129254379
4.110591083
4.133920204
4.217905038
4.259897456
4.357879763
4.301889873
4.339216466
4.255231632
4.166580973
4.026606248
3.989279655
3.933289765
3.90529482
3.844639106
3.839973282
3.853970754
3.853970754
3.811978337
3.79331504
3.788649216
3.797980864
3.79331504
3.79331504
3.830641633
3.863302402
3.891297347
3.919292292
3.933289765
3.96128471
3.96128471
3.979948006
3.979948006
3.979948006
4.04060372
4.04060372
4.012608775
4.04060372
4.110591083
4.185244269
4.222570863
4.26456328
4.297224049
4.325218994
4.357879763
4.339216466
4.329884818
4.334550642
4.353213939
4.381208884
4.381208884
4.371877236
4.399872181
4.446530422
4.460527895
4.460527895
4.437198774
4.437198774
4.45586207
4.460527895
4.479191191
4.469859543
4.479191191
4.521183609
4.544512729
4.493188664
4.577173499
4.586505147
4.637829213
4.712482399
4.749808992
4.787135586
4.92711031
5.029758442
5.146404046
5.20705976
5.323705364
5.305042067
5.249052177
5.309707891
5.295710419
5.281712946
5.225723056
5.31903954
5.295710419
5.267715474
5.26304965
5.225723056
5.309707891
5.379695254
5.468345913
5.477677561
5.542999099
5.524335802
5.584991517
5.62231811
5.832280197
6.009581515
6.074903053
6.088900526
6.144890415
6.14955624
6.144890415
6.140224591
6.224209426
6.252204371
6.303528437
6.308194261
6.336189206
6.415508217
6.354852503
6.345520854
6.331523382
6.364184151
6.392179096
6.331523382
6.312860085
6.289530964
6.219543602
6.224209426
6.401510744
6.504158876
6.518156348
6.704789314
6.933414698
7.101384368
7.050060302
6.900753929
6.816769094
6.662796897
6.704789314
6.784108325
6.858761512
6.732784259
6.728118435
6.882090632
6.802771622
6.751447556
6.672128545
6.6441336
6.583477886
6.569480414
6.606807007
6.6441336
6.784108325
6.770110853
6.877424808
6.989404588
6.966075467
6.900753929
6.840098215
6.830766567
6.849429863
6.821434918
6.905419753
6.994070412
7.087386895
7.162040082
7.302014807
7.358004696
7.348673048
7.3393414
7.381333817
7.446655355
7.511976894
7.651951618
7.81058964
8.11386821
8.24917711
8.235179638
8.515129087
8.594448098
8.627108867
8.622443043
8.846402603
8.874397548
8.911724141
8.818407658
8.958382382
9.215002711
9.648924358
9.970866225
10.2368182
10.37679293
10.90869688
11.17931468
11.31462358
11.45926413
11.42193754
11.23063875
10.47944106
11.06266908
11.24463622
11.18864633
11.01601084
10.94602347
11.19331215
11.09999567
11.40794007
11.50592237
11.31462358
11.32395523
11.25863369
11.34728435
11.24930204
11.16531721
10.87603611
10.58208919
10.62408161
10.9506893
10.86203864
10.40478787
10.10617513
9.406301502
9.644258534
9.564939523
9.714245896
9.658256006
8.804410185
8.659769636
9.182341942
8.963048207
9.312985018
9.098357107
8.655103812
8.258508759
8.827739306
9.298987546
9.984863697
10.18549414
10.02685611
9.760904138
9.835557324
9.919542159
9.989529521
9.882215566
9.266326777
9.05636469
9.093691283
9.075027986
9.35964326
9.205671063
9.005040624
8.715759526
8.995708976
9.065696338
9.131017876
9.322316667
9.849554797
10.07818018
10.29747392
10.76872216
10.932026
11.59457303
11.82319842
11.90251743
11.51991984
11.18398051
11.06266908
10.70806644
10.91802853
11.03000831
11.54791479
11.56191226
11.54324897
11.67389204
12.21046182
12.70037336
12.58372775
13.19028489
13.61487489
13.24627478
13.62887236
13.97414335
14.27742192
14.9306373
14.8139917
14.52937643
14.75800181
14.70667774
14.84665247
14.63669038
14.62735873
14.44539159
13.43290775
13.14362665
13.66153313
13.80150786
13.40957863
13.72218885
12.95232786
13.03164687
13.37225204
13.93215093
14.14677885
14.06745983
14.05346236
14.14211302
13.85749775
13.91815346
14.60402961
14.39873335
14.45938906
14.28675357
14.67401698
14.9493006
14.88864489
14.86998159
14.45005742
14.33807764
14.46405489
14.49671566
14.91197401
15.15926269
15.36455895
15.60251598
15.96178444
16.3583795
16.5916707
16.43769851
16.14841741
16.09709334
16.46569345
16.53101499
16.52634917
16.67098971
16.63832895
16.66632389
16.64766059
16.85762268
16.79696697
16.46569345
16.26972884
16.10175917
15.79381477
15.98044774
17.06291894
17.24488609
16.86695433
16.82496191
16.97426829
16.76897202
17.04425565
17.22622279
17.21222532
17.4221874
17.52016971
17.94942553
17.91676476
17.80011916
17.8467774
17.04892147
17.00226323
17.34753422
17.80945081
18.04274202
18.03341037
18.34135476
18.43933707
18.94324608
18.95724355
19.01323344
18.99457015
19.15320817
19.20453223
19.31651201
19.49381333
19.31651201
19.5264741
19.69444377
19.68511212
20.2030186
19.84375014
19.58246399
19.56846652
19.61979058
19.48914751
19.59179564
19.72243871
19.86241344
19.74110201
19.88107674
19.93706663
19.74576783
20.39898322
20.7442542
20.70692761
20.66493519
20.71625926
20.66960102
20.92622135
20.77691497
21.0708619
21.3041531
21.53277849
21.58410255
21.78939882
21.94337101
21.91537607
22.09734321
22.70390035
22.74122694
22.83920925
22.82521178
23.21714101
23.61840189
23.40377397
23.60907024
23.6790576
24.07565265
24.03366024
24.6635465
24.64021738
24.6262199
25.61537462
25.04614408
24.26695144
24.57956166
25.67603034
25.80200759
25.84400001
25.46606825
25.32609353
25.5920455
25.56405056
26.44589132
26.31058242
26.33857737
26.63719012
26.52054451
26.70717748
26.58586605
26.18460517
26.46455462
26.39456726
26.12861528
24.92483265
25.04147825
25.33075935
25.2234454
25.3214277
25.31676188
25.21877957
25.64803539
26.1706077
25.70869111
24.99948584
24.68220979
25.03681243
25.29809858
24.83151617
25.27010364
25.37275177
25.37741759
25.02281496
24.82218452
24.99015419
25.08813649
24.87817441
25.49872902
25.76934682
25.79734177
26.03996462
25.92798484
26.08662286
26.12861528
26.2872533
26.20326847
26.89847627
27.0197877
26.69318001
26.56253693
26.69318001
26.82382308
27.32306627
27.43971187
27.18309154
27.72432714
27.98094747
28.21423868
29.02609208
29.18473011
29.30137571
29.97325439
30.58914318
30.49582669
29.11940857
29.43201879
29.9172645
30.13655823
29.98258604
30.49582669
31.17351173
31.17351173
31.63556971
32.80611659
33.32978231
33.23737071
33.85344802
33.97666348
34.80836784
35.17801423
35.60926834
36.25614951
37.88875438
37.51910799
38.32000849
38.32000849
38.25840076
38.32000849
38.32000849
38.07357757
37.91955824
37.27267707
37.51910799
37.70393118
38.41242009
38.90528193
39.24412445
39.12090899
38.75126261
39.67537857
38.50483168
38.87447807
39.49055537
39.55216311
38.68965488
39.05930126
39.18251672
39.15171286
38.65885101
37.39589253
37.95036211
37.61151959
37.3342848
37.45750026
37.58071572
37.45750026
37.67312732
37.02624615
36.90303069
36.90303069
36.90303069
36.84142295
36.81061909
35.64007221
35.17801423
34.9315833
34.80836784
34.56193692
34.37711373
34.09987894
34.62354465
34.62354465
33.85344802
33.23737071
33.36058617
32.55968567
32.86772433
33.02174365
32.89852819
32.99093979
33.5146055
33.26817457
33.08335138
33.54540936
32.77531273
31.9128045
31.78958904
31.78958904
31.23511946
31.32753106
31.111904
30.54203249
30.34180737
30.06457258
30.15698417
30.00296485
29.78733779
29.32527981
29.04804502
29.66412233
29.72573006
30.34180737
29.17126048
28.12392906
27.63106722
27.38463629
26.64534353
26.46052033
26.46052033
26.55293193
26.09087395
25.87524689
25.38238505
25.7828353
25.65961983
27.53865562
29.66412233
30.00296485
32.99093979
32.77531273
32.0052161
32.03601996
31.48155038
30.68064989
31.26592333
31.23511946
31.05029627
31.111904
31.17351173
31.66637358
32.65209727
32.46727408
31.48155038
31.0194924
31.05029627
31.35833492
30.98868854
30.98868854
30.49582669
30.71145375
31.35833492
31.35833492
33.4221939
30.95788467
27.93910587
30.74225762
30.24939577
29.97216098
29.69492619
29.510103
29.78733779
29.94135712
29.63331846
29.32527981
29.47929914
29.75653393
29.17126048
26.12167781
28.33955612
28.58598704
28.03151747
28.0931252
28.12392906
28.43196772
27.75428268
27.84669427
27.60026335
27.75428268
27.1998131
27.26142083
27.23061697
26.58373579
26.70695126
27.13820537
27.38463629
27.38463629
27.23061697
27.26142083
27.60026335
27.26142083
26.70695126
26.52212806
26.4913242
26.55293193
26.52212806
27.2922247
26.61453966
26.73775512
27.32302856
27.32302856
27.35383243
27.2922247
26.89177445
26.83016672
26.73775512
26.83016672
26.92257831
27.04579377
27.13820537
27.60026335
27.66187108
27.35383243
27.44624402
26.83016672
26.27569714
26.73775512
26.58373579
26.42971647
26.12167781
25.99846235
25.56720824
25.50560051
25.25916958
26.4913242
26.83016672
26.55293193
26.36810874
26.52212806
26.58373579
26.52212806
26.76855899
26.89177445
27.93910587
28.03151747
28.03151747
28.03151747
28.58598704
29.17126048
29.47929914
30.37261123
30.49582669
30.4034151
30.89627694
31.26592333
31.69717744
32.28245088
31.85119677
31.69717744
32.12843156
31.54315812
31.05029627
30.86547308
30.89627694
30.80386535
30.52663056
30.37261123
30.21859191
30.15698417
30.12618031
30.34180737
30.37261123
30.49582669
30.21859191
30.43421896
30.49582669
30.28019964
30.28019964
30.4034151
29.87974939
29.66412233
29.78733779
29.94135712
29.91055325
29.6025146
30.21859191
29.38688754
29.54090687
29.72573006
30.15698417
30.00296485
29.94135712
29.78733779
30.00296485
29.91055325
29.87974939
30.00296485
30.15698417
30.12618031
30.09537644
30.06457258
30.00296485
29.69492619
30.09537644
30.12618031
30.21859191
30.4034151
30.61904215
30.71145375
30.74225762
30.49582669
30.55743442
30.64984602
30.95788467
31.2043156
31.69717744
31.72798131
31.75878517
32.28245088
32.59048954
32.99093979
32.96013592
33.05254752
33.69942869
33.94585961
34.43872146
35.14721036
35.91730699
36.19454178
35.42444515
36.44097271
36.99544228
38.78206647
39.52135924
40.29145587
41.52361049
43.12541149
43.24862695
43.61827333
42.41692258
42.7557651
42.7557651
43.71068493
44.97364341
44.91203568
45.65132844
45.83615164
45.83615164
46.39062121
46.29820962
45.9593671
46.45222894
46.11338642
46.14419029
45.99017096
46.85267919
46.63705214
49.40940002
44.91203568
45.25087819
44.91203568
45.37409366
44.94283954
45.43570139
45.58972071
45.9593671
46.14419029
47.31473717
47.19152171
47.4687565
47.22232558
48.91653817
48.88573431
46.91428692
49.53261548
46.39062121
46.02097483
47.31473717
45.1584666
47.00669852
51.31923967
48.02322608
47.74599129
47.40714877
46.02097483
45.28168206
45.71293617
45.28168206
45.22007433
44.85042795
44.81962408
44.91203568
44.54238929
43.95711585
44.41917383
44.57319316
44.78882021
44.48078156
43.5566656
43.27943081
42.7557651
42.47853031
42.60174577
43.5566656
43.61827333
43.12541149
43.98791972
44.01872358
43.6490772
42.8481767
42.57094191
42.50933418
42.57094191
42.50933418
42.66335351
43.06380376
43.43345014
43.31023468
43.12541149
43.52586174
42.44772645
